,id,album,artist,explicit,popularity
289,7c5Ny3skYBWh5ByNpaUcZZ,"Bølgen (feat. Benny Jamz, Gilli & MellemFingaMuzik)","Molo, Benny Jamz, Gilli, MellemFingaMuzik",False,45
290,7uXAWHUWb9XiR7tXoLw4uD,Helwa,Gilli,False,44
291,6hJRDlsnRK5o53tbhNC9VU,Pakker Bar,NODE,True,43
292,5lp4bJ3AAEP2k2GdR8VVoL,Tror Vi Er Nem´,Amanda Belise,False,41
293,1almCHdsfikRPfVB9VrEdT,It's About Us,Alex & Sierra,False,77
294,5v9N8Rx3QsFvr50cxyQcA3,Love$ick,"Mura Masa, A$AP Rocky",True,0
295,2tFgv3sLFNc088KLtjxzVa,5 fine frøkner,Gabrielle,False,0
296,5fX2oPyLCe5mBKqGDbOWqC,First Impressions,James TW,False,0
297,6dqW9qUD0gS3w8gdo1A6k2,100% Jesus,Suspekt,True,46
298,6CDaYzCjahDKqFAIslpveh,Sex for Breakfast,Life of Dillon,True,45
299,2rt7ngjBKXKufIVz2xmVMd,Ked Af Det,Gulddreng,True,42
300,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,False,0
301,2FM1zCMO0OE9g6JqmT9p36,Where I Am,Anja Nissen,False,0
302,4mpF85WbMQXxo9RKObQsv8,Giv Mig Noget,Jimilian,False,38
303,3Cc3ssgsvdSaEbFT6KHBAv,That´s Me,HEDEGAARD,True,0
304,5tLBOSKTeGUgbkG6cWDnBN,Over Alt,Emil Stabil,True,0
305,7q3iL484DcHXNyhkKd5TST,Udenpå Indeni,Joey Moe,False,28
306,4wIiGnhinrOa2MMoWV7Bbf,Lækker Krop Grimt Fjæs,Ude Af Kontrol,True,37
307,7rjLH0lYtYrNZoZPfE6M0e,100% Jesus,"Suspekt, Xander",True,36
308,71QQob1CUAwvN4pfC7jkLM,For Evigt Ung,Sleiman,True,44
309,0fH86zQcE2CmATQju6WpXv,Are You Sure? (feat. Ty Dolla $ign),"Kris Kross Amsterdam, Conor Maynard, Ty Dolla $ign",False,49
310,4pHxNkqJZYRkGlJrzuvN0y,Se Mig Nu,Gulddreng,True,48
311,02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,Calum Scott,False,0
312,6nCNkAMUW0zmJfcN0dbx92,KranAlarm,"Jesu Brødre, ADHD",True,41
313,5XGu9XtnsuhAkhdWbjunr2,Ik' Min Skyld,Blak,False,0
314,672amoeenDyj593OhDRgak,Slush Hours,Phlake,True,54
315,2leYJRaRalMhURt7fZTXf8,Under 18,Citybois,False,39
316,7Gf2vkf59IaWPu3Kb5Tdmx,Model,Gulddreng,True,49
317,6HHaM2ejqVrDChGMDFbuaP,Elsk Mig,Medina,False,0
318,0wPUbKfAwcaTievVCEaMvf,"Nu (feat. Benny Jamz, Gilli & MellemFingaMuzik)","Molo, Benny Jamz, Gilli, MellemFingaMuzik",False,42
319,0PeHQTWoq25q8TItzVfHYZ,Smukkest På En Søndag,Joey Moe,False,39
320,6q6rXNIA69aPAACcZMaU1I,Nemt,Gulddreng,True,35
321,59fQzvSv0wPQorW2Bh0pns,Seal The Deal & Let's Boogie (Deluxe),"Volbeat, Johan Olsen",False,67
322,1VsK3ZmpeWWNECZSzKL3rl,Nede Mette,Blak,False,0
323,6c7q4ZfJhsByc5cKH1cLOl,Ja Dak,"Ritalin, Jyderne",False,45
324,2JvvlqBlCD1NWyWJ8pBsed,Closer,Christopher,False,23
325,3Gb3nqifjuqRomranzhh99,Drikker For Lidt,Gulddreng,True,39
326,7LPL4upF0pcso4mdHjVin8,Afdeling A,Danni,False,43
327,7HbMB7Ul0UBK7M8G5I9A0y,FuckBoi,Ude Af Kontrol,True,43
328,3uMB82o0qa7erhiZBW9KQC,Gang Signs & Prayer,Stormzy,True,60
329,248OFOZef6ShXv6DGgbnxU,American Teen,Khalid,False,71
330,5GqBuGhnj9Km3LlOcaN101,Tidligt Op,Gilli,False,50
331,4uSymfZ9xqA1Cc6C4L02ck,Saucen,Sivas,False,29
332,0RuOWMTZNK6qOjyQhPUaG1,Slem Igen (feat. Ceci Luca) [Hedegaard Remix],"Blak, Jimilian, Ceci Luca, HEDEGAARD",False,47
333,7aE2eCCGYJt05y9gXr5W3x,Er Derude,Skinz,True,0
334,5apWCP1md7rzD6RTqnOluT,Hva' Så,Gulddreng,True,37
335,5ftZG857nd4RToNR7sTLgJ,100% Jesus,Suspekt,True,40
336,61iyAeMVUNu7vIVqedsBFB,Feline (Deluxe),Ella Eyre,False,0
337,5WCilecRDzclVGuG5qMwKX,C'est la vie (feat. MellemFingaMuzik),"Gilli, MellemFingaMuzik",False,47
338,0T8dNUoyjJHM2zDgIPK83L,Slush Hours,Phlake,True,51
339,0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,Martin Jensen,False,51
340,0wLNTRg5WPJKxoPbIxPfHl,Bomaye,"Sleiman, Livid, MellemFingaMuzik",False,45
341,1JIKww0T1sRpXayUTaHmST,Klip,"Jimilian, Blak",False,36
342,4C7pCR78dvGlDP5RB1Gdhy,På Igen,Jesper Livid,True,14
343,64PfnGAkmThzFuZAaRo7tZ,Længe Siden,TopGunn,False,37
344,6Ue3KRTpzVAdRbzzHFHXaN,Ham Der C,"Carmon, ICEKIID",False,34
345,0zMzyHAeMvwq5CRstru1Fp,Safe Haven,Ruth B.,False,69
346,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,False,73
347,2NcIzHF5abrURe1IPldnD0,Lukas Graham (Blue Album),Lukas Graham,False,43
348,6vdALpNCw1AYYvFMQLmYpU,"Udenfor (feat. Benny Jamz, Gilli & MellemFingaMuzik)","Molo, Benny Jamz, Gilli, MellemFingaMuzik",False,36
349,1YNX3GbvdmuENbpp6bcrs3,Zebah,"NODE, Gilli",False,37
350,41kE0bBBpwPUZEZKxSIROh,Old School,Urban Cone,False,0
351,1PkjHpAfaGxZBRfTrYkjbs,Redrum (feat. Felix Snow),"Era Istrefi, Felix Snow",True,36
352,5DA77EqppDmCTWGovd4oTP,Sex,"Cheat Codes, Kris Kross Amsterdam",True,32
353,2JzQJQyCBASBg6BmPUHR2l,Ingen Bekymringer,BasedBoys,False,46
354,6uGjN966pQMwlpS3D3iv8n,Adios (feat. Kesi),"Gilli, KESI",True,39
355,1ljgNExHC2hfvhwyWg0Dqs,100% Jesus,"Suspekt, Benal",True,33
356,2LPUvD5DDOO4UYGkWgjI2C,Gang Signs & Prayer,Stormzy,True,65
357,1jFp82oOPZiduANixfWNgY,Alt Eller Intet (feat. Gilli),"Sleiman, Gilli",True,36
358,7g04srseIxDHZzOj19Bswq,Mon Ami (feat. Shaka Loveless),"Jesper Livid, Shaka Loveless",True,35
359,7aV2mflaASUmGhCErm7kBO,The Mack,"Nevada, Mark Morrison, Fetty Wap",False,0
360,3UndQ3lrIWoFcD8xyJayJD,You're Not There (Grey Remix),"Lukas Graham, Grey",False,29
361,7afwb3WwFc1whlTPv2OWXL,Hellerup-dreng,Albert Dyrlund,False,35
362,1M1RidAKmE1zER8XSjRf2l,Ingen Bekymringer,BasedBoys,False,38
363,0eCkBrobTQFiBVqa1p92KA,Fifty Shades Darker (Original Motion Picture Soundtrack),JP Cooper,False,0
364,5NafFxaLg9Ep21oTHBw7Zq,Dye My Hair,ALMA,False,0
365,3pzjHKrQSvXGHQ98dx18HI,Purpose (Deluxe),Justin Bieber,False,1
366,3a9TMd2Yrza6HXqqlfMtfy,Mon coeur avait raison,GIMS,False,69
367,0yJv0G7r1PZIl1CY5XhvkR,Thinking About It (Let It Go) [KVR Remix],"Nathan Goshen, KVR",False,59
368,64mWFnjL0AvzuBzXVQ3qmp,Neonlys,Ukendt Kunstner,True,49
369,36RlgMp6EFHKc2NEQ882nF,Den Anden Side,Ukendt Kunstner,False,48
370,4NPBdIG7JPITGfpIthhuk4,Purple Light (feat. Few Wolves) [Few Wolves & Bastiaan Remix],"Citybois, Few Wolves, Bastiaan",False,45
371,7syABtsvHvD3nO7OG91Ani,JesuispasséchezSo,Sofiane,True,60
372,2KklXplRtxMsBYo474Es0w,Be Mine,Ofenbach,False,70
373,4kKJ5CjwCtksszPMntho4N,Cyborg,Nekfeu,True,0
374,6FK7DCwcQWWWG9VAT6ZGvz,Bluesky,Boostee,False,0
375,5t9fmZx0pcNxLykKTv6eOe,Cyborg,"Nekfeu, Sneazzy, S.Pri Noir",True,0
376,11hj8c8BCRd5ND3CRhZSvt,Cyborg,Nekfeu,True,0
377,63z6p4gpgnpZprANkpBIHH,Yuri,"Dosseh, Booba",True,0
378,0lkQfsTMmtDA37tjjew9n0,Dans la légende,PNL,True,62
379,6iTVIAqZpHmCK9jrpDyDVo,Layers,"Kungs, Ephemerals",False,0
380,1iDQ2zCOU1uYeR8QcpqUZb,DKR,Booba,True,0
381,0myHuhA1FkppaClYHRoxX0,Deo Favente,SCH,True,50
382,71gEIIqahWVslRCXtN5yhK,Dans l'arène,Djadja & Dinaz,True,0
383,2H6dHxAxGq5oQ9EiinNpXT,Hope,The Strumbellas,False,32
384,4M6HNRHyV2MykKp7gKQcyD,King,SAINT PHNX,False,52
385,5NZpY9WeWFtlHVgepfCamX,Dans la légende,PNL,False,57
386,46jLy47W8rkf8rEX04gMKB,Oh My My (Deluxe),OneRepublic,False,73
387,1jCnQf9BhMMnIvq8ETzFry,Prose élite,"Médine, Lartiste, Lino, Sofiane, Alivor, Seth Gueko, Ninho, Youssoupha",False,52
388,5ASacvNO76BB7Dxtp74qqz,À contrecoeur (Mon coeur avait raison réédition),GIMS,False,57
389,40vg7dPaClJHMf4KkvxVQK,Daniel Sam,Booba,True,0
390,0sqOIwjQoaiEXcSgl8iqsi,Where Is l'album de Gradur,"Gradur, MHD, Alonzo, Nyda",True,0
391,2rF2XSPjtNavLADPSB5wvM,JesuispasséchezSo,"Sofiane, Bakyl",True,41
392,3AbR9rS5iPPPG5F5TJtLMs,Nique le casino,"Sadek, Brulux",True,44
393,04DysC7XwYiKJqYwGM8mkU,Love Gun (Radio Edit),Tess,False,0
394,4JIOC5P1G1NjhRJ2JSXm41,Ouloulou,Dabs,True,46
395,6bXd0YhKLCTvlLVc4tErH9,L'ovni,Jul,False,59
396,5GhWx7Hzju2oRyhVY6k9QH,Okou Gnakouri,Kaaris,True,0
397,04czWbqg96KSO8Szz8d0zp,Lies,Jesper Jenset,False,27
398,5UOGzIMvxXyRZIWBbqDcpU,Dans la légende,PNL,False,64
399,0u6HzAVFUBiKslzPF9G9vd,M.I.L.S,Ninho,True,64
400,7iJHlQF4d4GtgJ06DjQcDV,JesuispasséchezSo,Sofiane,True,46
401,3fHXUNVKNZQ4WaUGLwWxHP,Paris c'est loin,"Damso, Booba",True,0
402,783vFwxaUzpGYAOEcGok9w,L'ovni,Jul,True,55
403,4fwtP5khM1iEoa6BP1QQsX,Clandestino,"Lartiste, Awa Imani",False,61
404,0a5ClTPUJK0hYyXH0emy63,Commando,Niska,True,0
405,4RhPtvcQqowlT2HSc00LxY,Okou Gnakouri,Kaaris,True,0
406,2jBleFNl3YK8lyJc1OvxXt,Dans la légende,PNL,True,64
407,0v9yrgq9lNv5RJ3NPkCxmg,MHD,MHD,False,0
408,4S1ZmpEshXG3S0OLdodb1W,Dieu bénisse Supersound,"Sneazzy, Nekfeu",True,58
409,6cG9I4PyigCQJu6A6PmgH2,R.A.S,"Kalash Criminel, Kaaris",True,0
410,2sOrroHqKbYFP2MfHxhQMc,Fantôme,Rim'K,True,0
411,6iwkDhmdFfXu9RpjXrgFhz,L'Everest,"Soprano, Marina Kaye",False,0
412,5jGuAvPX3Ufo55DIZlCaHq,Cyborg,Nekfeu,True,0
413,24ZqZGoiSeKBYHf10Awj23,Agartha,Vald,True,0
414,0NUvPSk4VzBW0ClqgGxNRj,Agartha,"Vald, Damso",True,0
415,2BYiWgDk243sjYEDjs2agc,Batterie faible,Damso,True,0
416,3zLMWD22TUiKZ3L6FPjiCL,Nique le casino,"Sadek, Gradur",True,52
417,40aUgK48PvR8JC2KIiKKgW,Éternel insatisfait,Black M,False,48
418,6YHNKVx7gSsOX7xq6jaqeq,Cyborg,Nekfeu,True,0
419,5s3SBzT4zEYEITfzMoAyPm,Jolie garce,Shay,True,0
420,7GzFUAGK2htn9iuSZLL4wf,Premier étage,KeBlack,False,52
421,0U050yYuyc2Gq9hrfvfEq8,Gramme 2 peuf,Hornet La Frappe,False,0
422,5kkqEHDSAU5S4TgKQN1l9d,Cyborg,Nekfeu,True,0
423,4ZVXCnlLx85nvchPxbhyyn,DLG,Alonzo,True,0
424,5cbyl4wFM4UYnQGoA0dcAk,L'ovni,Jul,False,52
425,6c12fBpCtuVIq8OFxT0A3S,Lordly (feat. Alex Aiono),"Feder, Alex Aiono",False,60
426,2lFWyfuXtCN8Sb7cHJILva,Dans la légende,PNL,True,58
427,6we4APMY8dZ2JPkkNWqnWZ,Premier étage,KeBlack,False,44
428,6HViP4DVYa8gQtxLndmhwu,Panorama,"Møme, Merryn Jeann",False,0
429,4c3I4JPNYHQvgG55mvVECj,Clandestino,Lartiste,False,48
430,6AHgVddvpK6wQpifbtInW1,Cyborg,"Nekfeu, Clara Luciani",True,0
431,6npyDB4mn8MO1A1h666FTk,Dans la légende,PNL,True,58
432,0vXSYZOYs8I9bYumO0Y7td,Dans l'arène,Djadja & Dinaz,True,0
433,2gcZZpnrxbShZPLKiNUVga,Cyborg,"Nekfeu, Népal",True,0
434,0xH4qR6s5TqdzMKRkloBnh,Cyborg,"Nekfeu, Nemir, 2zer, Mekra, Doums",True,0
435,0zw22D56UqMoouDHEp3d8p,E.L.E.P.H.A.N.T,Booba,True,0
436,5zCO1EU3KpM2tsFaZdu9vq,Okou Gnakouri,Kaaris,True,0
437,7dn6WQzScfRGpp7XdTiCj0,Le monde Chico,PNL,False,63
438,5FkBFIGzG8lYFktLyZNUq6,Makeba (Radio Edit),Jain,False,52
439,6WgQjBNpjnEJbOKAa0OMpY,Dans la légende,PNL,True,58
440,3S1eOzajaHB3LDizbx7ck5,MRC,MRC,False,42
441,5ursdjmzI73WAw0OPZx3qC,Avenue de St Antoine,Alonzo,False,0
442,4J6xvZhJh26lmAEAXGDCKu,A la folie,"Naive New Beaters, Izïa",False,0
443,6aqH0kTEqXP28T9GcrOctM,JesuispasséchezSo,Sofiane,True,47
444,5rg6jVjcRlnifV86hAA6ro,L'Everest,Soprano,False,0
445,0mbT71B8hMCbdKEf3Q1kh8,Vianney,Vianney,False,0
446,6J4VvZ3pIit9KgFtUDniwm,Cyborg,"Nekfeu, Crystal Kay",True,0
447,79fzoZLfu1drrTyJwTWD6b,La dictature,"MZ, Nekfeu",False,61
448,31J8vqtOHXRJ8rtWwQKLw3,Nero nemesis,Booba,False,0
449,46P2kfhXGdwp3OJvl3INXu,Mon ami,Still Fresh,True,43
450,1TZO2mDQN2RzcsSIAITAas,Truth Is A Beautiful Thing (Deluxe),London Grammar,False,0
451,6dbdxneD4mLKDgXJ6GQkJm,L'Everest,Soprano,False,0
452,3daqmC2kTItwFF7A8C1VHu,"French Riviera, Vol. 2",Hooss,False,47
453,3e2WOT8WgZpyNLZdlVVUpH,Dans la légende,PNL,True,49
454,4HhvKoIbSn9lGKg2rDmAuD,Yuri,"Dosseh, Nekfeu",True,0
455,5FOAptZGxeMAO0BJSQh2fc,HERE,"Alicia Keys, A$AP Rocky",False,46
456,67GscT39t0LDBBAfgfnsuQ,On s'promet,Djadja & Dinaz,False,0
457,4xyyC9MONeIkqOW67C38kw,Feu,"Nekfeu, Nemir",False,0
458,42Repb4VlMz0HWpBYqyiRC,Kiname (feat. Booba),"Fally Ipupa, Booba",True,33
459,4jgTc6njkNCMonjSUBz89V,Okou Gnakouri,Kaaris,True,0
460,4Vg5DX38XeHrWXcE22DMNg,Dieu bénisse Supersound,"Sneazzy, Nekfeu, Alpha Wann",True,48
461,69CNBc8diXF0AYfd0fdP6W,À des années lumières (Les frères lumières),"Hayce Lemsi, Volts Face, Hooss",False,43
462,2hgzdQdnfWwtdpZbhZlV72,Ain't Your Mama,Jennifer Lopez,False,73
463,7rULRGmvjAqqTtCTucjJbe,JesuispasséchezSo,"Sofiane, Kalash Criminel",True,47
464,3HPG02VPLx1ORwaWN5Wy3l,Tout pour le gang,MMZ,True,53
465,3lV66ymv6hCcccdNeyMlUm,Dans la légende,PNL,False,54
466,1ka8yYr5OnUrh0k59d7Gfd,Cyborg,"Nekfeu, Murkage Dave",True,0
467,1GQ0mfEsDH53do3fpaJHWa,M.I.L.S,Ninho,True,55
468,0vPHA6ipjSD2B5lHKub21I,MHD,MHD,True,0
469,6WMWi9Ca2vksL36tNUVBFb,Nero nemesis,"Booba, Benash",True,0
470,7lpfmAMzW3MlWSnXrwAGky,Dans la légende,PNL,False,57
471,1n7NF1keXJfu8M0dMvqPrH,Electron libre 2,"Hayce Lemsi, Volts Face",True,0
472,0fyRY1wwzxMVbU4UibH39K,À bout de rêves,"Slimane, Léa Castel",False,0
473,1hVEHazr1EDumcrGlEU5XF,Cyborg,"Nekfeu, Framal, Jazzy Bazz",True,0
474,48HzeAouyKADHTE4xu5ehu,Friendzone,"Kalash, Still Fresh",True,0
475,6fCA5hbJI1fD4YfNx7zJd6,Dans la légende,PNL,True,54
476,3hxRKXzZS0XRYGZ123JDNH,Convergence,"Synapson, Victor Démé",False,62
477,0ndln0GEXxhuwj3sVzFqXO,Une place pour moi,"Joyce Jonathan, Vianney",False,0
478,2NHSYwGkAvPHzCinY0KwXo,Shape of You (Stormzy Remix),"Ed Sheeran, Stormzy",False,55
479,7ynCQo1KpBOyTdTdAnjSLZ,Move Your Body,Sia,False,61
480,3EfugazgSddQvzZpkof5I4,Ciao Adios,Anne-Marie,False,59
481,4CRk8QpQ2KNS7N5S2xjEjQ,YOUTH,"Tinie Tempah, Tinashe",True,43
482,5ooilrQAnOJbUjq7IDm8lY,Back from the Edge,James Arthur,False,62
483,37xcWhVKQ99uuiA5Y4yapi,Glory Days (Deluxe),"Little Mix, Charlie Puth",False,0
484,4xX7OsX8XTGWJgRxNNIaFT,You Want Me (feat. Sadie Ama),"Tom Zanetti, Sadie Ama",False,61
485,0y8Wf6ltWpGCpgqVa21QNX,After the Afterparty (feat. Lil Yachty),"Charli XCX, Lil Yachty",False,56
486,5ev0Z2lFzmhjlQCWpRAWiG,Only One (Radio Edit),"Sigala, Digital Farm Animals",False,51
487,2MHCiOohBZEQuLgDTPvSzF,Love on Me,"Galantis, Hook N Sling",False,58
488,5gSed1Fd3tdse60Gc0Uuoe,Gang Signs & Prayer,Stormzy,True,51
489,4aiLpwwZw5Ek9KkBMnt6Zu,Should've Been Me,"Naughty Boy, Kyla, Popcaan",False,0
490,7of1slAJIWrXxP8ikAHxje,Pages,James Hersey,False,0
491,7MhomISA7KRK6U7KzeV06v,Gang Signs & Prayer,"Stormzy, Kehlani, Lily Allen",True,57
492,1g8Jnev4lsbRFP5O9SyyMq,I Don't Know Why (Danny Avila Remix),"Gavin James, Danny Avila",False,0
493,316r1KLN0bcmpr7TZcMCXT,"I like it when you sleep, for you are so beautiful yet so unaware of it",The 1975,False,59
494,7oK9VyNzrYvRFo7nQEYkWN,Hot Fuss,The Killers,False,77
495,0ix3RUQ76mECOKP6LDPy66,Gang Signs & Prayer,Stormzy,True,49
496,5BOZ4skcMubA0R6RD4zf64,YOUTH,"Tinie Tempah, Zara Larsson",True,58
497,3DrMEiTE3yu3yyc6xBDEDz,Gang Signs & Prayer,Stormzy,True,49
498,4Kln4sYiZzemzfdbLXW00G,House Work,"Jax Jones, Mike Dunn, MNEK",False,0
499,7e8utCy2JlSB8dRHKi49xM,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,False,68
500,48jPP29QyeTorwlkflGast,Gang Signs & Prayer,"Stormzy, Ghetts, J Hus",True,49
501,0ihguwGVwKihJ1Nj8fGQlY,Gang Signs & Prayer,"Stormzy, MNEK",False,62
502,4YLzVD32aMH4qgSsSPtNbl,Samantha,"Dave, J Hus",True,63
503,7oGZAicScQt96OAW4AruYy,Everything Is 4,Jason Derulo,False,76
504,71O1jD7bF3cdMPvPi186V6,Babel (Deluxe Version),Mumford & Sons,False,0
505,5Odgb6uCWnL8U3Eb3ijLZj,Not In Love,"M.O, Kent Jones",False,0
506,6C7RJEIUDqKkJRZVWdkfkH,Graduation,Kanye West,True,0
507,5dNfHmqgr128gMY2tc5CeJ,Chocolate Factory,R. Kelly,False,70
508,7vFoFDWqTX0mHzLfrF1Cfy,Me 4 U,"OMI, Felix Jaehn",False,78
509,5ULRlgiSPSKTaJN1vU9yso,Shape of You (Acoustic),Ed Sheeran,False,64
510,2wfQnKMI6WXw4YtX9114v2,Picture This EP,Picture This,False,24
511,7gZQfdEQpmwAoPHSbEHzms,False Alarm,"Matoma, Becky Hill",False,58
512,0U6Ga0VWSGq6iEE1AKkgO1,Tango In the Night (Deluxe),Fleetwood Mac,False,0
513,4kbj5MwxO1bq9wjT5g9HaA,TALKING IS HARD,WALK THE MOON,False,83
514,7BHPGtpuuWWsvE7cCaMuEU,Inside In / Inside Out,The Kooks,False,75
515,6gTJaPuj8DT8RjuDJyBgzP,x (Wembley Edition),Ed Sheeran,False,50
516,0PDUDa38GO8lMxLCRc4lL1,Mind Of Mine (Deluxe Edition),ZAYN,True,80
517,378iszndTZAR4dH8kwsLC6,This Is Acting,"Sia, Sean Paul",False,68
518,7w87IxuO7BDcJ3YUqCyMTT,Torches,Foster The People,False,85
519,1jNOi6m3Hn8nLEeHCp5Msr,Elephant,The White Stripes,False,0
520,3rq5w4bQGigXOfdN30ATJt,AM,Arctic Monkeys,False,64
521,28cnXtME493VX9NOw9cIUh,American IV: The Man Comes Around,Johnny Cash,False,75
522,4hiUYb2nb6NlfTP9CD38Pe,On My Way,"Tiësto, Bright Sparks",False,0
523,1WP1r7fuvRqZRnUaTi2I1Q,Handwritten (Deluxe),Shawn Mendes,False,0
524,2aeKjOnoJXavtpj2Hd2P4g,My Head Is A Jungle (The Remixes),"Wankelmut, Emma Louise, MK",False,47
525,3dMHFZsBzy45jpIHR7l8AJ,Gang Signs & Prayer,Stormzy,True,46
526,3ZOEytgrvLwQaqXreDs2Jx,By the Way (Deluxe Edition),Red Hot Chili Peppers,False,81
527,3gbBpTdY8lnQwqxNCcf795,Bad Blood,Bastille,False,73
528,1YLJVmuzeM2YSUkCCaTNUB,Lungs (Deluxe Edition),Florence + The Machine,False,73
529,6jrMVRReY24qzCfe1BRrww,Tourist History,Two Door Cinema Club,False,0
530,7IWkJwX9C0J7tHurTD7ViL,25,Adele,False,4
531,1Wuwsq0BK4Abd7gRitOhXl,Be Right There,"Diplo, Sleepy Tom",False,0
532,1tVbbinwnXwxdU3yDsIlf6,You & I,Picture This,False,19
533,6Tzacf8BGC7fyPuQIsG49K,By Your Side,The 1975,False,0
534,4GXMWFus2XoMuPqP5gdgld,Gang Signs & Prayer,Stormzy,False,47
535,1mqlc0vEP9mU1kZgTi6LIQ,"Now, Then & Forever","Earth, Wind & Fire",False,0
536,6Zp0OnaLtS9AjtK1jeC930,Would I Lie to You,John Gibbons,False,39
537,00wxIcA1PPbqEzATkHT4e1,Magellano,Francesco Gabbani,False,49
538,5fe47fVHpndUfJUqMum9Rf,Anime Di Carta,Michele Bravi,False,0
539,2YsfmsmRwWaFV7YLvTGFcm,Pace,Fabrizio Moro,False,56
540,681fNvwhF5pF9sYiiOycPp,Vietato morire,Ermal Meta,False,0
541,6kK2YbF8boQl32Lqkai3Ca,The Art Of Sampling (Deluxe Version),Parov Stelar,False,56
542,0DRKnh0BloxJHyhXkfbiX8,Comunisti col Rolex,"J-AX, Fedez, Stash, Levante",False,53
543,7LlJRh9ieHKTwTaaOE3f1i,Il Mestiere Della Vita,"Tiziano Ferro, Carmen Consoli",False,0
544,30mnIRCDKDm1XccJ1KUPck,Comunisti col Rolex,"J-AX, Fedez, Alessandra Amoroso",False,45
545,3TygxF9PiIiiyL97jSH6JL,Combattente,Fiorella Mannoia,False,48
546,6oMxcHFSiTZPSYoRe9wFpF,Album,Ghali,True,0
547,1oc4kHthIpfa2jQnIL33GE,Oh My My,OneRepublic,False,0
548,5SybvK90NYbGkvpfsL5QU1,Tutta Colpa Mia,Elodie,False,47
549,3mUTbkV7xoVpoc4BWrGtlG,Album,Ghali,True,0
550,49xlnyjnr33H7AyYiEHjWJ,Sergio Sylvestre,Sergio Sylvestre,False,37
551,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),"Enrique Iglesias, Descemer Bueno, Zion & Lennox",False,71
552,7JdhLiWjO0BZT6MZtMnzdw,Il codice della bellezza,Samuel,False,35
553,5J99IEiKCd1aloAw1Gl1Ua,Oronero,Giorgia,False,42
554,4hwwDxMDxwNbCyUJuI5sLa,Chic Nisello,"Vegas Jones, Nitro",True,22
555,09DHBzgLgBFgV3lPeVpxV3,Il Mestiere Della Vita,Tiziano Ferro,False,0
556,0QvhWAa8Xxia8Efct2rv7x,Redenzione,lowlow,True,0
557,2c3HyjPSIpBdunBq9VfswP,Costruire 2.0,Lele,False,24
558,7aps7zxUudyoPJYI9jWwvd,Ora esisti solo tu,Bianca Atzei,False,42
559,5lyTvBqxtjyPray48fCWgj,Tutto Molto Interessante,Fabio Rovazzi,False,46
560,7tGxTSzUXpSl0TsHR0a8uS,Nessun posto è casa mia,Chiara Galiazzo,False,39
561,2ALJr1qNX1OgTPBHUGn98v,Santeria (Voodoo Edition),"Marracash, Guè, Sfera Ebbasta",False,56
562,2LZwKxTPZLBCYjUhlogMZl,When The Lights Go Down,"Matt Simons, Falco Van Den Aker, Bob Van Ratingen",False,0
563,0nB7VgMGBTeOIO6LXwOvEJ,Sfera Ebbasta,Sfera Ebbasta,False,0
564,2hoASOpfTGadKvTxkcXQR3,Il cielo non mi basta,Lodovica Comello,False,26
565,3OAViknUxfaGmBbGJet8jG,I grandi non piangono mai,Mr.Rain,True,36
566,24bQcZCyld3z0Narzj7h3W,Marco Mengoni Live,Marco Mengoni,False,37
567,3JaQvvWjjLG7CLNBPoxxjS,Nel mezzo di un applauso,Alessio Bernabei,False,32
568,0lmdsH1MIoLsMymnNpd6HU,Let Me Hold You (Turn Me On),"Dante Klein, Cheat Codes",False,33
569,1ta2S3gzMhDEm4zXj1CMF6,"Faith (From ""Sing"" Original Motion Picture Soundtrack)","Stevie Wonder, Ariana Grande",False,0
570,7sh95K3HXkne9mVYDOIRWs,Completamente Sold Out,Thegiornalisti,False,61
571,6rQSrBHf7HlZjtcMZ4S4bO,Energía,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",False,0
572,0X9tZPTijGk3YfqFK6Jbal,Sfera Ebbasta,Sfera Ebbasta,False,0
573,3VAvS6hbvz0mjFT1TmLNdd,Ellipsis (Deluxe),Biffy Clyro,False,52
574,4qhwfCIIhAiIZmYuiA4VI4,Girotondo,Giusy Ferreri,False,31
575,7yAiocKxHuo27L68vvQDPn,Sfera Ebbasta,Sfera Ebbasta,False,0
576,7KxhSJOYiqCDclXDBNlFSZ,Revival (Deluxe),Selena Gomez,False,68
577,7kZtBKYHCsyc4V9qdVopxK,Il secondo cuore,Paola Turci,False,36
578,2S5H2pKuM6lgLC00VVKCZD,Portami con te,Boomdabash,False,0
579,3SGYnEhg1vUHVlGnGdS6ed,Comunisti col Rolex,"J-AX, Fedez",False,53
580,0p3x5S3Ay0sVUQhjebIxDb,Vivere a colori,Alessandra Amoroso,False,53
581,4ykkHvzEE45AlcUq6vkVW6,Zero Gravity,Lorenzo Fragola,False,60
582,00ZvHVUdHcZNAwxGSKTGCk,Santeria,"Marracash, Guè",False,0
583,7FRGklIgBTWeqqy4QyFFF6,Sfera Ebbasta,Sfera Ebbasta,False,0
